uid,title,summary,teacher_avg_star_rating,subject,age_min,age_max,size_max,class_type,duration_weeks,weekly_meetings,duration_minutes,total_duration_minutes,price_dollars,section_uid,start_date,start_dow,start_hour_of_day,start_time,end_time,total_enrollments,meeting_1_start_time,meeting_1_end_time,meeting_2_start_time,meeting_2_end_time,meeting_3_start_time,meeting_3_end_time,meeting_4_start_time,meeting_4_end_time,meeting_5_start_time,meeting_5_end_time,meeting_6_start_time,meeting_6_end_time,meeting_7_start_time,meeting_7_end_time,meeting_8_start_time,meeting_8_end_time,meeting_9_start_time,meeting_9_end_time,meeting_10_start_time,meeting_10_end_time,meeting_11_start_time,meeting_11_end_time,meeting_12_start_time,meeting_12_end_time,meeting_13_start_time,meeting_13_end_time,meeting_14_start_time,meeting_14_end_time,meeting_15_start_time,meeting_15_end_time,meeting_16_start_time,meeting_16_end_time,meeting_17_start_time,meeting_17_end_time,meeting_18_start_time,meeting_18_end_time,meeting_19_start_time,meeting_19_end_time,meeting_20_start_time,meeting_20_end_time
f0c7942c-f0a4-40f2-b822-b4eba6c203b7,Summertime Science: Summer Camp,"In this 3 day summer camp style class, students will be guided through a different experiment each day, learning the science behind the projects and engaging in discussions with their peers. ",4.8177777777777778,Science & Nature,7,12,9,camp,1,3,55,165,38.0000000000000000,a2062b0e-1685-455e-a872-efd6d9361842,2020-07-15T00:00:00.000-07:00,Wed,11.0,2020-07-15T11:00:00.000-07:00,2020-07-17T11:55:00.000-07:00,1,2020-07-15T11:00:00.000-07:00,2020-07-15T11:55:00.000-07:00,2020-07-16T11:00:00.000-07:00,2020-07-16T11:55:00.000-07:00,2020-07-17T11:00:00.000-07:00,2020-07-17T11:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996daa90-e933-490b-b382-c48667289d68,Social Skills: Working Through Tough Times,"In this 1-week course, we will explore social skills for individuals of varying needs. ",4.9000000000000000,Life Skills,9,14,8,camp,1,3,25,75,20.0000000000000000,73f0da02-f6b1-4ecb-b011-afafe43ea40c,2020-07-14T00:00:00.000-07:00,Tue,9.0,2020-07-14T09:00:00.000-07:00,2020-07-16T09:25:00.000-07:00,1,2020-07-14T09:00:00.000-07:00,2020-07-14T09:25:00.000-07:00,2020-07-15T09:00:00.000-07:00,2020-07-15T09:25:00.000-07:00,2020-07-16T09:00:00.000-07:00,2020-07-16T09:25:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0085d17-b653-4678-bb71-50e5f90c4f6f,Lego Building Competition: Welcome Lego Masters! (Junior - Ages 7-11),Each student will build their own Lego creation. I spin a wheel and they will build whatever theme it lands on. They will go up against the other students and vote for the ones they like! Who will win? *Please read FULL description*,4.7302158273381295,Life Skills,7,11,15,one_time,1,1,60,60,10.0000000000000000,e8397003-4110-4691-983a-9344cce6ebed,2020-07-15T00:00:00.000-07:00,Wed,14.0,2020-07-15T14:00:00.000-07:00,2020-07-15T15:00:00.000-07:00,1,2020-07-15T14:00:00.000-07:00,2020-07-15T15:00:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575b060c-692f-4743-9ecf-cade1ef6e6b9,Positively “Struggle-Free” Reading Comprehension,"In this 4-week course, learners will work to improve their reading comprehension in a positive and supportive environment.",4.8333333333333333,English,11,13,7,short,4,1,40,40,55.0000000000000000,ae054316-6638-4775-9e55-2250f4889063,2020-07-14T00:00:00.000-07:00,Tue,14.0,2020-07-14T14:00:00.000-07:00,2020-08-04T14:40:00.000-07:00,2,2020-07-14T14:00:00.000-07:00,2020-07-14T14:40:00.000-07:00,2020-07-21T14:00:00.000-07:00,2020-07-21T14:40:00.000-07:00,2020-07-28T14:00:00.000-07:00,2020-07-28T14:40:00.000-07:00,2020-08-04T14:00:00.000-07:00,2020-08-04T14:40:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07d6be49-7453-439c-8c83-8a2e52cac748,Ham Jams: A Hamilton Musical Theatre Camp!,In this 5 week course students will learn dance routines and singing solos to Hamilton!,4.8840579710144928,Music,9,14,10,short,5,1,55,55,55.0000000000000000,ab132ddd-595f-42dd-bf4a-c7570019b82e,2020-07-14T00:00:00.000-07:00,Tue,11.0,2020-07-14T11:00:00.000-07:00,2020-08-11T11:55:00.000-07:00,1,2020-07-14T11:00:00.000-07:00,2020-07-14T11:55:00.000-07:00,2020-07-21T11:00:00.000-07:00,2020-07-21T11:55:00.000-07:00,2020-07-28T11:00:00.000-07:00,2020-07-28T11:55:00.000-07:00,2020-08-04T11:00:00.000-07:00,2020-08-04T11:55:00.000-07:00,2020-08-11T11:00:00.000-07:00,2020-08-11T11:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e8f1fda-ea56-4e4e-941c-26a094f033b7,Travel Tribe 7 Wonders of the World: Colosseum Great Wall Machu Picchu Taj Mahal,"Travel Tribe departs for the 7 Wonders of the World! We’ll explore the Great Wall of China, Machu Picchu, the Taj Mahal, Petra, the Colosseum, and then color our favorite to show our appreciation for the 7 Wonders of the World. Join us!",4.7692307692307692,Social Studies,6,11,12,one_time,1,1,55,55,20.0000000000000000,d26fe48a-2dbb-4dd8-88e3-c6047c4a5e1d,2020-07-16T00:00:00.000-07:00,Thu,13.0,2020-07-16T13:30:00.000-07:00,2020-07-16T14:25:00.000-07:00,1,2020-07-16T13:30:00.000-07:00,2020-07-16T14:25:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0085d17-b653-4678-bb71-50e5f90c4f6f,Lego Building Competition: Welcome Lego Masters! (Junior - Ages 7-11),Each student will build their own Lego creation. I spin a wheel and they will build whatever theme it lands on. They will go up against the other students and vote for the ones they like! Who will win? *Please read FULL description*,4.7302158273381295,Life Skills,7,11,15,one_time,1,1,60,60,10.0000000000000000,48fc9354-fe01-48d4-86dc-3b42bdfd1cbb,2020-07-16T00:00:00.000-07:00,Thu,7.0,2020-07-16T07:00:00.000-07:00,2020-07-16T08:00:00.000-07:00,1,2020-07-16T07:00:00.000-07:00,2020-07-16T08:00:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f1b5061-c37f-464f-a25c-104159cb2021,(Flex Class) PokéBugs: An Introduction to Insects and Arachnids using Pokémon!,Learn amazing facts about Arthropods (bugs) by comparing and contrasting their Pokemon counterparts! Students will also learn how to construct and use Venn Diagrams.  ,4.8569892473118280,Science & Nature,5,10,18,flex,4,0,55,0,40.0000000000000000,69651509-115f-43e9-90d3-c8f0b3c36d12,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:00:00.000-07:00,2020-08-10T12:00:00.000-07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65dd43bc-8590-40be-9632-9918321b0f9d,Animal Superheroes Featuring LIVE Animals,"In this class students will learn about the different ""Super Powers"" that animals possess. ",4.9230769230769231,Science & Nature,5,10,10,one_time,1,1,40,40,15.0000000000000000,fd908dc8-deb9-40be-9630-0478fe2e98b5,2020-07-17T00:00:00.000-07:00,Fri,15.0,2020-07-17T15:30:00.000-07:00,2020-07-17T16:15:00.000-07:00,1,2020-07-17T15:30:00.000-07:00,2020-07-17T16:15:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84a49c26-aaca-40f8-8d8a-3cd12ed121c3,"Travel Tribe: Going to Greece - The Parthenon, Grecian Islands & Greek Mythology","Students will explore the most mythical country in Europe: Greece! We will wear togas, learn about the Parthenon, explore the Grecian Islands, and create our own Greek God or Goddess!
",4.7692307692307692,Science & Nature,6,11,11,one_time,1,1,50,50,20.0000000000000000,78fe59ee-3162-4e3c-a480-11faba670f80,2020-07-17T00:00:00.000-07:00,Fri,10.0,2020-07-17T10:00:00.000-07:00,2020-07-17T10:55:00.000-07:00,1,2020-07-17T10:00:00.000-07:00,2020-07-17T10:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe8db5fd-ba8f-4687-8765-718f36038af6,Let's Dance Kiddos: Frozen!,"In this one time class, students will learn a beginner musical theater style dance combination to popular animated movie song.",4.9518072289156627,Arts,5,6,6,one_time,1,1,35,35,11.0000000000000000,1516dae7-b76d-4681-a2ae-2b41632a096d,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:00:00.000-07:00,2020-07-13T09:35:00.000-07:00,2,2020-07-13T09:00:00.000-07:00,2020-07-13T09:35:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55e81376-b1e8-4d38-805b-9e55db02f60a,Paint Your Patronus!,Turn your favorite animal into a Harry Potter style Patronus!,4.8540000000000000,Arts,9,14,18,short,3,1,50,50,40.0000000000000000,e6d51516-62a5-415a-b586-3ceedc08cce0,2020-07-14T00:00:00.000-07:00,Tue,10.0,2020-07-14T10:30:00.000-07:00,2020-07-16T11:20:00.000-07:00,2,2020-07-14T10:30:00.000-07:00,2020-07-14T11:20:00.000-07:00,2020-07-15T10:30:00.000-07:00,2020-07-15T11:20:00.000-07:00,2020-07-16T10:30:00.000-07:00,2020-07-16T11:20:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dad8a5c8-285d-43e0-904e-b3182fdbf6c2,Own Your Confident Speaking Voice!,"In this one time class, we will go through simple exercises to help you build a strong, confident speaking voice! ",4.8152866242038217,Life Skills,12,16,10,one_time,1,1,55,55,14.0000000000000000,1325e1f9-0f4e-4619-a930-3431e2a6715a,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:00:00.000-07:00,2020-07-13T09:55:00.000-07:00,1,2020-07-13T09:00:00.000-07:00,2020-07-13T09:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0063ab86-fb17-4255-b287-dd7f1471c558,Boys Group - Social Skills (Ages 7-10),Chat with an experienced educator and other elementary school aged boys to help build social skills.,4.8955223880597015,Life Skills,7,10,8,one_time,1,1,45,45,19.0000000000000000,8b0be4f5-60f0-4e30-adb2-602e0cd4df03,2020-07-14T00:00:00.000-07:00,Tue,9.0,2020-07-14T09:00:00.000-07:00,2020-07-14T09:45:00.000-07:00,1,2020-07-14T09:00:00.000-07:00,2020-07-14T09:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf84822c-0abd-47a0-9d67-9bd146137422,Spy Craft for Kids - Be Invisible!,In this one hour class students will learn the spy skills of disguise and remaining undetected.,4.7600000000000000,Social Studies,8,12,8,one_time,1,1,55,55,13.0000000000000000,a9385442-a0c0-41b2-bb7b-954cc026f351,2020-07-15T00:00:00.000-07:00,Wed,10.0,2020-07-15T10:00:00.000-07:00,2020-07-15T10:55:00.000-07:00,1,2020-07-15T10:00:00.000-07:00,2020-07-15T10:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8d33a1c-3a6a-442d-aa53-b411b7345a6f,Adverb Adventure,Students will receive adverbs to act out in a choice of how they preform a verb.,4.8496732026143791,English,5,8,7,one_time,1,1,30,30,6.0000000000000000,e66f509d-1819-4195-90ca-d0a37744818c,2020-07-17T00:00:00.000-07:00,Fri,10.0,2020-07-17T10:00:00.000-07:00,2020-07-17T10:30:00.000-07:00,2,2020-07-17T10:00:00.000-07:00,2020-07-17T10:30:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc1664d3-185a-4c95-b6c9-e2d381ddbdb0,Personal Responsibility: Owning Behaviors to Earn Freedom,"Parents love it when students do their chores without help, right?? In this 2 module course, we will explore the specific ways we hurt our success 'playing victim' before 'owning it' touching on growth mindset and emotional intelligence. ",4.7795275590551181,Life Skills,10,15,18,camp,1,2,55,110,65.0000000000000000,1ef4ad32-ddf9-4ba4-9168-bd2424683483,2020-07-15T00:00:00.000-07:00,Wed,13.0,2020-07-15T13:30:00.000-07:00,2020-07-16T14:25:00.000-07:00,1,2020-07-15T13:30:00.000-07:00,2020-07-15T14:25:00.000-07:00,2020-07-16T13:30:00.000-07:00,2020-07-16T14:25:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fda5eb8-7cd2-4c76-9575-45ecc341a983,90-Second Newbery Film Class,This class will help students make a video for the 90-Second Newbery film festival. ,4.9756097560975610,Arts,9,13,9,short,5,1,45,45,75.0000000000000000,991437d5-9731-474b-b942-0ebf334f8e98,2020-07-16T00:00:00.000-07:00,Thu,6.0,2020-07-16T06:00:00.000-07:00,2020-08-13T06:45:00.000-07:00,1,2020-07-16T06:00:00.000-07:00,2020-07-16T06:45:00.000-07:00,2020-07-23T06:00:00.000-07:00,2020-07-23T06:45:00.000-07:00,2020-07-30T06:00:00.000-07:00,2020-07-30T06:45:00.000-07:00,2020-08-06T06:00:00.000-07:00,2020-08-06T06:45:00.000-07:00,2020-08-13T06:00:00.000-07:00,2020-08-13T06:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0085d17-b653-4678-bb71-50e5f90c4f6f,Lego Building Competition: Welcome Lego Masters! (Junior - Ages 7-11),Each student will build their own Lego creation. I spin a wheel and they will build whatever theme it lands on. They will go up against the other students and vote for the ones they like! Who will win? *Please read FULL description*,4.7302158273381295,Life Skills,7,11,15,one_time,1,1,60,60,10.0000000000000000,753acdf4-def8-4871-8cbe-7542b748b71b,2020-07-14T00:00:00.000-07:00,Tue,9.0,2020-07-14T09:00:00.000-07:00,2020-07-14T10:00:00.000-07:00,2,2020-07-14T09:00:00.000-07:00,2020-07-14T10:00:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a4e405a-a7fb-48ff-b6d4-f7dff3222118,Fun Cooking - DIY Boba Bubble Tea (aka Pearl Milk Tea),Students will learn to make Boba from scratch and be able to make boba tea at home!,4.7960526315789474,Life Skills,10,15,12,one_time,1,1,45,45,12.0000000000000000,f5164840-0080-41ef-b73d-a979a705b42c,2020-07-16T00:00:00.000-07:00,Thu,13.0,2020-07-16T13:00:00.000-07:00,2020-07-16T13:45:00.000-07:00,1,2020-07-16T13:00:00.000-07:00,2020-07-16T13:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6455c5a-28dd-4e35-a939-79f5c5f1114e,"Musical Wild Animals Series: Lions, Tigers, Bears, Elephants, Snakes, & Parrots!","In this four week course, students will sing songs, color pictures and explore the wild world of animals!",4.7692307692307692,Science & Nature,3,8,9,short,4,1,30,30,46.0000000000000000,e3497a76-0974-4b14-85dc-ef60c09a69dc,2020-07-14T00:00:00.000-07:00,Tue,9.0,2020-07-14T09:00:00.000-07:00,2020-08-04T09:30:00.000-07:00,1,2020-07-14T09:00:00.000-07:00,2020-07-14T09:30:00.000-07:00,2020-07-21T09:00:00.000-07:00,2020-07-21T09:30:00.000-07:00,2020-07-28T09:00:00.000-07:00,2020-07-28T09:30:00.000-07:00,2020-08-04T09:00:00.000-07:00,2020-08-04T09:30:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecfb4e3c-725b-4024-8e7e-549835177550,Introduction to Japanese Conversations,Students will learn how to have a basic conversation in Japanese while making friends. ,4.8241758241758242,World Languages,10,15,18,short,4,1,60,60,130.0000000000000000,ed451650-3a72-442b-9122-90a12fa266e5,2020-07-16T00:00:00.000-07:00,Thu,9.0,2020-07-16T09:00:00.000-07:00,2020-08-06T10:00:00.000-07:00,1,2020-07-16T09:00:00.000-07:00,2020-07-16T10:00:00.000-07:00,2020-07-23T09:00:00.000-07:00,2020-07-23T10:00:00.000-07:00,2020-07-30T09:00:00.000-07:00,2020-07-30T10:00:00.000-07:00,2020-08-06T09:00:00.000-07:00,2020-08-06T10:00:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cb05900-6e5e-4a05-ac7c-641bd3ec924a,Making Friendship Bracelets: Summer Camp Activity- Ages 10-13,Let's make some friendship bracelets and make some new friends in this summer camp course. ,4.8392857142857143,Arts,10,13,6,camp,1,4,35,140,20.0000000000000000,86c0838e-6b19-4a8f-9d7c-2fa8812150c6,2020-07-14T00:00:00.000-07:00,Tue,7.0,2020-07-14T07:00:00.000-07:00,2020-07-17T07:35:00.000-07:00,1,2020-07-14T07:00:00.000-07:00,2020-07-14T07:35:00.000-07:00,2020-07-15T07:00:00.000-07:00,2020-07-15T07:35:00.000-07:00,2020-07-16T07:00:00.000-07:00,2020-07-16T07:35:00.000-07:00,2020-07-17T07:00:00.000-07:00,2020-07-17T07:35:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ea5b7af-117b-4a29-9178-e03e811482a4,Minecraft + Architecture History = AWESOME! (FLEX / 6-week version),Learn about the styles and history of architecture from ancient times to the present-day while creating your own architecture inspired builds in Minecraft!,4.7406679764243615,Arts,9,14,12,flex,6,0,60,0,70.0000000000000000,39a0667a-e230-4b8f-baf4-4b113247de18,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:00:00.000-07:00,2020-08-23T00:00:00.000-07:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53423bab-408d-4d29-b902-de130a6c7c9c,Une Dictée Chaque Semaine: Weekly Reading and Writing in French- Intermediate,"In this ongoing class conducted primarily in French, students will come and read, spell and write 5-7 words in French.",4.8258575197889182,World Languages,7,12,9,ongoing,1,1,25,25,6.0000000000000000,3ec7dc48-8e46-4820-a278-8dc13df04b1e,2020-07-13T00:00:00.000-07:00,Mon,8.0,2020-07-13T08:00:00.000-07:00,2020-11-02T08:25:00.000-08:00,1,2020-07-13T08:00:00.000-07:00,2020-07-13T08:25:00.000-07:00,2020-07-20T08:00:00.000-07:00,2020-07-20T08:25:00.000-07:00,2020-07-27T08:00:00.000-07:00,2020-07-27T08:25:00.000-07:00,2020-08-03T08:00:00.000-07:00,2020-08-03T08:25:00.000-07:00,2020-08-10T08:00:00.000-07:00,2020-08-10T08:25:00.000-07:00,2020-08-17T08:00:00.000-07:00,2020-08-17T08:25:00.000-07:00,2020-08-24T08:00:00.000-07:00,2020-08-24T08:25:00.000-07:00,2020-08-31T08:00:00.000-07:00,2020-08-31T08:25:00.000-07:00,2020-09-14T08:00:00.000-07:00,2020-09-14T08:25:00.000-07:00,2020-09-21T08:00:00.000-07:00,2020-09-21T08:25:00.000-07:00,2020-10-05T08:00:00.000-07:00,2020-10-05T08:25:00.000-07:00,2020-10-12T08:00:00.000-07:00,2020-10-12T08:25:00.000-07:00,2020-10-19T08:00:00.000-07:00,2020-10-19T08:25:00.000-07:00,2020-10-26T08:00:00.000-07:00,2020-10-26T08:25:00.000-07:00,2020-11-02T08:00:00.000-08:00,2020-11-02T08:25:00.000-08:00,,,,,,,,,,
eb94fe74-dfe8-4c24-a2bb-7ce9c93d3af3,Greek Mythology with Legos-Arachne's Web,We will read about Arachne and then use our Legos to create a creature the Greek gods would transform us into if we offended them. ,4.8884120171673820,Social Studies,7,10,7,one_time,1,1,45,45,12.0000000000000000,15e1ca63-a0e9-4c71-b586-ecdab8571ed1,2020-07-18T00:00:00.000-07:00,Sat,7.0,2020-07-18T07:00:00.000-07:00,2020-07-18T07:45:00.000-07:00,1,2020-07-18T07:00:00.000-07:00,2020-07-18T07:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce0856b2-c758-4850-aeb8-a7e4823359d8,Tree of Life: Mammals,"On this branch of the tree of life, join me in studying the current rulers of our world: the mammals.",4.9487350199733688,Science & Nature,10,15,10,one_time,1,1,55,55,15.0000000000000000,0b4e2ee3-4605-41a3-95ca-be6485dbf82c,2020-07-15T00:00:00.000-07:00,Wed,9.0,2020-07-15T09:00:00.000-07:00,2020-07-15T09:55:00.000-07:00,2,2020-07-15T09:00:00.000-07:00,2020-07-15T09:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21b3af83-a452-41d3-81d0-ff83fa6cd71c,Calling All Detectives! Nancy Drew Novel Study: #1 The Secret of the Old Clock,A Nancy Drew mystery needs solving - are you up for the reading adventure? ,4.9441707717569787,English,8,12,9,short,5,1,45,45,57.0000000000000000,c1fc8679-d402-42c4-b74b-056e04148e2f,2020-07-16T00:00:00.000-07:00,Thu,12.0,2020-07-16T12:35:00.000-07:00,2020-08-13T13:20:00.000-07:00,1,2020-07-16T12:35:00.000-07:00,2020-07-16T13:20:00.000-07:00,2020-07-23T12:35:00.000-07:00,2020-07-23T13:20:00.000-07:00,2020-07-30T12:35:00.000-07:00,2020-07-30T13:20:00.000-07:00,2020-08-06T12:35:00.000-07:00,2020-08-06T13:20:00.000-07:00,2020-08-13T12:35:00.000-07:00,2020-08-13T13:20:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4bd3e1d-236e-4721-ace3-3afd7f8f28c3,STEAM Summer Camp:  Culinary Chemistry,"This one-week summer camp will meet three separate days to investigate the cookie making process, colorful candy, and the science behind ice cream.  This camp is a real sugar rush!",4.9245283018867925,Science & Nature,8,13,10,camp,1,3,45,135,45.0000000000000000,4e4f2397-6794-47c5-a2da-0590bb6d8f44,2020-07-13T00:00:00.000-07:00,Mon,7.0,2020-07-13T07:00:00.000-07:00,2020-07-16T07:45:00.000-07:00,4,2020-07-13T07:00:00.000-07:00,2020-07-13T07:45:00.000-07:00,2020-07-14T07:00:00.000-07:00,2020-07-14T07:45:00.000-07:00,2020-07-16T07:00:00.000-07:00,2020-07-16T07:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66d00aae-c31c-494a-8b3b-1205a37689dd,Songwriting: From Paper to Performance,"In this course, students are invited to share their creative compositions and songwriting aspirations, learn the basics of song structure and how to input their ideas into an awesome final product, which can then be performed!  ",5.0000000000000000,Arts,9,14,8,camp,1,2,55,110,28.0000000000000000,f5105e7a-3702-46b6-b801-9c8c4ad4c284,2020-07-13T00:00:00.000-07:00,Mon,12.0,2020-07-13T12:30:00.000-07:00,2020-07-16T13:25:00.000-07:00,1,2020-07-13T12:30:00.000-07:00,2020-07-13T13:25:00.000-07:00,2020-07-16T12:30:00.000-07:00,2020-07-16T13:25:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8a93418-3eda-45e5-b788-39a1fc1e17f0,How to Make No Cook Playdough,We will mix appropriate proportions of common household cooking ingredients and make some playdough. ,5.0000000000000000,Arts,6,9,9,one_time,1,1,30,30,7.0000000000000000,0f19de05-e693-499b-a5b6-8bedf0cedfb3,2020-07-14T00:00:00.000-07:00,Tue,8.0,2020-07-14T08:00:00.000-07:00,2020-07-14T08:30:00.000-07:00,1,2020-07-14T08:00:00.000-07:00,2020-07-14T08:30:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491cd66-7a63-482a-9fa0-a264d73bfd6b,Coding Camp in Minecraft: Code Your Own Robot Helpers (5-Session),Begin your journey into the world of computer programming by taking on challenges in Minecraft that can only be completed by coding robots in this week-long camp. (Minecraft Java Edition for PC / Mac Only. NO iPad or Tablet.),4.7802197802197802,Coding & Tech,8,13,8,camp,1,5,90,450,100.0000000000000000,5abecdaf-e433-4a10-aa95-c878a8d4ca03,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:00:00.000-07:00,2020-07-17T10:30:00.000-07:00,1,2020-07-13T09:00:00.000-07:00,2020-07-13T10:30:00.000-07:00,2020-07-14T09:00:00.000-07:00,2020-07-14T10:30:00.000-07:00,2020-07-15T09:00:00.000-07:00,2020-07-15T10:30:00.000-07:00,2020-07-16T09:00:00.000-07:00,2020-07-16T10:30:00.000-07:00,2020-07-17T09:00:00.000-07:00,2020-07-17T10:30:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff13c1cf-7c61-44c0-af56-38bd990b1ff4,Spanish for Beginners: Conversation Basics Part 3 (Multi-Day),"In this multi-day course, students will briefly review words and phrases from part 2 of this class, learn more words and phrases to carry on a conversation in Spanish, and have the opportunity to practice to more fully master them.",4.8556701030927835,World Languages,8,13,6,short,2,2,25,50,20.0000000000000000,ce9ea60b-769b-4414-9078-46de37c53fed,2020-07-13T00:00:00.000-07:00,Mon,10.0,2020-07-13T10:30:00.000-07:00,2020-07-21T10:55:00.000-07:00,1,2020-07-13T10:30:00.000-07:00,2020-07-13T10:55:00.000-07:00,2020-07-14T10:30:00.000-07:00,2020-07-14T10:55:00.000-07:00,2020-07-20T10:30:00.000-07:00,2020-07-20T10:55:00.000-07:00,2020-07-21T10:30:00.000-07:00,2020-07-21T10:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18330c56-4c03-4eb2-805b-660a6b8a872c,Girls' Engineering Camp in Minecraft: Make Machines & Design Puzzles (5-Session),Harness the incredible power of Redstone to engineer unique traps and devices that will enhance your Minecraft experience in this week-long all-girls’ camp. (Minecraft Java Edition for PC / Mac Only. NO iPad or Tablet.),4.7802197802197802,Coding & Tech,8,13,10,camp,1,5,90,450,80.0000000000000000,3e00b353-8268-4f59-956e-e97b406eb9b4,2020-07-13T00:00:00.000-07:00,Mon,11.0,2020-07-13T11:00:00.000-07:00,2020-07-17T12:30:00.000-07:00,1,2020-07-13T11:00:00.000-07:00,2020-07-13T12:30:00.000-07:00,2020-07-14T11:00:00.000-07:00,2020-07-14T12:30:00.000-07:00,2020-07-15T11:00:00.000-07:00,2020-07-15T12:30:00.000-07:00,2020-07-16T11:00:00.000-07:00,2020-07-16T12:30:00.000-07:00,2020-07-17T11:00:00.000-07:00,2020-07-17T12:30:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77b3d1ad-da46-4220-bc14-6e1225a37aee,Fun Graphic Novel Book Club for Ages 10 - 13,Together we will meet and have a good time discussing graphic novels with friends. ,4.9756097560975610,English,10,13,10,semester,8,1,45,45,100.0000000000000000,de818f17-4852-43c3-830f-07ccd05109d0,2020-07-16T00:00:00.000-07:00,Thu,19.0,2020-07-16T19:00:00.000-07:00,2020-09-03T19:45:00.000-07:00,1,2020-07-16T19:00:00.000-07:00,2020-07-16T19:45:00.000-07:00,2020-07-23T19:00:00.000-07:00,2020-07-23T19:45:00.000-07:00,2020-07-30T19:00:00.000-07:00,2020-07-30T19:45:00.000-07:00,2020-08-06T19:00:00.000-07:00,2020-08-06T19:45:00.000-07:00,2020-08-13T19:00:00.000-07:00,2020-08-13T19:45:00.000-07:00,2020-08-20T19:00:00.000-07:00,2020-08-20T19:45:00.000-07:00,2020-08-27T19:00:00.000-07:00,2020-08-27T19:45:00.000-07:00,2020-09-03T19:00:00.000-07:00,2020-09-03T19:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,
